S.no.,Company,Model,Variant,Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,12v_Power_Outlet,Audiosystem,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel_lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Ventilation_System,Gear_Indicator,Drive_Modes,ABS_Anti_lock_Braking_System,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Parking_Assistance,Infotainment_Screen
902,Maruti Suzuki,Baleno,1.3 Sigma,668611,1248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,37 litres,Diesel,1500 mm,3995 mm,1745 mm,Hatchback,5,27.39,20 km/litre,27.39 km/litre,960 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,185/65R15,185/65R15,Electric Power,Only Front Windows,75PS@4000rpm,190Nm@2000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,Yes,CD/MP3/DVD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,Internal,339 litres,Yes,Yes,Digital,Front,Front,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,Manual Air conditioning with cooling and heating,Yes,Normal,Yes,Front Row,1450 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
903,Maruti Suzuki,Baleno,1.3 Zeta,807921,1248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,37 litres,Diesel,1500 mm,3995 mm,1745 mm,Hatchback,5,27.39,20 km/litre,27.39 km/litre,980 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,195/55R16,195/55R16,Electric Power,All Windows,75PS@4000rpm,190Nm@2000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,Yes,CD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,"With Remote, Internal",339 litres,Yes,Yes,Digital,Front,Front & Rear,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,Fully automatic climate control,Yes,Normal,Yes,All Rows,1450 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
904,Maruti Suzuki,Baleno,1.2 Alpha,758212,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 mm,3995 mm,1745 mm,Hatchback,5,21.4,20 km/litre,21.4 km/litre,890 kg,5,170 mm,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,195/55R16,195/55R16,Electric Power,All Windows,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,Yes,CD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,"Internal, With Remote",339 litres,Yes,Yes,Digital,Front & Rear,Front & Rear,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,Fully automatic climate control,Yes,Normal,Yes,All Rows,1450 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,Rear sensors with camera,Touch Sensitive
905,Maruti Suzuki,Baleno,1.2 Alpha Cvt,890212,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 mm,3995 mm,1745 mm,Hatchback,5,21.4,20 km/litre,21.4 km/litre,935 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,195/55R16,195/55R16,Electric Power,All Windows,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Automatic,Yes,CD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,"Internal, With Remote",339 litres,Yes,Yes,Digital,Front & Rear,Front & Rear,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,Fully automatic climate control,No,Normal,Yes,All Rows,1450 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,Rear sensors with camera,Touch Sensitive
906,Maruti Suzuki,Baleno,1.2 Delta,636612,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 mm,3995 mm,1745 mm,Hatchback,5,21.4,20 km/litre,21.4 km/litre,870 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,185/65R15,185/65R15,Electric Power,All Windows,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,Yes,CD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,Internal,339 litres,Yes,Yes,Digital,Front,Front & Rear,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,Fully automatic climate control,No,Normal,Yes,All Rows,1450 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
907,Maruti Suzuki,Baleno,1.2 Delta Cvt,768612,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 mm,3995 mm,1745 mm,Hatchback,5,21.4,20 km/litre,21.04 km/litre,910 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,185/65R15,185/65R15,Electric Power,All Windows,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Automatic,Yes,CD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,Internal,339 litres,Yes,Yes,Digital,Front,Front & Rear,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,Fully automatic climate control,Yes,Normal,Yes,All Rows,1450 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
908,Maruti Suzuki,Baleno,1.2 Sigma,558602,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 mm,3995 mm,1745 mm,Hatchback,5,21.4,20 km/litre,21.4 km/litre,865 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,185/65R15,185/65R15,Electric Power,Only Front Windows,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,Yes,CD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,Internal,339 litres,Yes,Yes,Digital,Front,Front,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,Manual Air conditioning with cooling and heating,Yes,Normal,Yes,Front Row,1450 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
909,Maruti Suzuki,Baleno,1.2 Zeta,697912,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 mm,3995 mm,1745 mm,Hatchback,5,21.4,20 km/litre,21.4 km/litre,880 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,195/55R16,195/55R16,Electric Power,All Windows,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,Yes,CD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,"With Remote, Internal",339 litres,Yes,Yes,Digital,Front,Front & Rear,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,Fully automatic climate control,No,Normal,Yes,All Rows,1450 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
910,Maruti Suzuki,Baleno,1.2 Delta Dualjet,733412,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 mm,3995 mm,1745 mm,Hatchback,5,21.4,20 km/litre,21.4 km/litre,870 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,185/65R15,185/65R15,Electric Power,All Windows,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,Yes,CD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,Internal,339 litres,Yes,Yes,Digital,Front,Front & Rear,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,Fully automatic climate control,No,Normal,Yes,All Rows,1450 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
911,Maruti Suzuki,Baleno,1.2 Zeta Dualjet,789912,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 mm,3995 mm,1745 mm,Hatchback,5,21.4,20 km/litre,21.4 km/litre,880 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,195/55R16,195/55R16,Electric Power,All Windows,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,Yes,CD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,"With Remote, Internal",339 litres,Yes,Yes,Digital,Front,Front & Rear,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,Fully automatic climate control,No,Normal,Yes,All Rows,1450 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
912,Maruti Suzuki,Baleno,1.2 Zeta Cvt,829912,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 mm,3995 mm,1745 mm,Hatchback,5,21.4,20 km/litre,21.04 km/litre,920 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,185/65R15,185/65R15,Electric Power,All Windows,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Automatic,Yes,CD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,Internal,339 litres,Yes,Yes,Digital,Front,Front & Rear,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,Fully automatic climate control,No,Normal,Yes,All Rows,1450 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
913,Hyundai,Grand I10,1.2 Kappa Vtvt Magna,586428,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 mm,3765 mm,1660 mm,Hatchback,5,18.9,18.9 km/litre,18.9 km/litre,1003 kg,5,165 mm,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/65R14,165/65R14,Electric Power,All Windows,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,Yes,CD/MP3 Player,"3 years / 100,000 Kms",Yes,Internal,256 litres,Yes,Yes,Analog,Front,Front & Rear,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7 meter,Yes,Driver & Front Passenger,Manual Air conditioning with cooling and heating,Yes,Normal,Yes,All Rows,1042 kg,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
914,Hyundai,Grand I10,1.2 Kappa Vtvt Sportz,620637,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 mm,3765 mm,1660 mm,Hatchback,5,18.9,19.77 km/litre,19.77 km/litre,1003 kg,5,165 mm,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/65R14,165/65R14,Electric Power,All Windows,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,Yes,USB & Aux-in,"3 years / 100,000 Kms",Yes,"Internal, With Remote",256 litres,Yes,Yes,Digital,Front,Front & Rear,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7 meter,Yes,Driver & Front Passenger,Manual Air conditioning with cooling and heating,Yes,Normal,Yes,All Rows,1420 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
915,Hyundai,Grand I10,1.2 Kappa Vtvt Magna At,652328,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 mm,3765 mm,1660 mm,Hatchback,5,18.9,17.49 km/litre,17.49 km/litre,950 kg,5,165 mm,Solid Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,165/65 R14,165/65 R14,Electric Power,All Windows,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Automatic,Yes,CD/MP3 Player,"3 years / 100,000 Kms",Yes,Internal,256 litres,Yes,Yes,Analog,Front,Front & Rear,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Yes,Internal,Digital,Manual,Analog,Yes,5.2 meter,No,Driver & Front Passenger,Manual Air conditioning with cooling and heating,Yes,Normal,Yes,Second Row,1450 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
916,Hyundai,Grand I10,1.2 Kappa Vtvt Sportz At,705538,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 mm,3765 mm,1660 mm,Hatchback,5,18.9,17.49 km/litre,17.49 km/litre,1003 kg,5,165 mm,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/65R14,165/65R14,Electric Power,All Windows,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Automatic,Yes,USB & Aux-in,"3 years / 100,000 Kms",Yes,"With Remote, Internal",256 litres,Yes,Yes,Digital,Front,Front & Rear,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7 meter,Yes,Driver & Front Passenger,Manual Air conditioning with cooling and heating,Yes,Normal,Yes,Second Row,1420 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
917,Hyundai,Grand I10,1.2 Kappa Vtvt Sportz Dual Tone,640537,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 mm,3765 mm,1660 mm,Hatchback,5,18.9,19.77 km/litre,19.77 km/litre,1003 kg,5,165 mm,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/65R14,165/65R14,Electric Power,All Windows,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,Yes,USB & Aux-in,"3 years / 100,000 Kms",Yes,"With Remote, Internal",256 litres,Yes,Yes,Digital,Front,Front & Rear,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7 meter,Yes,Driver & Front Passenger,Manual Air conditioning with cooling and heating,Yes,Normal,Yes,Second Row,1420 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
918,Hyundai,Grand I10,1.2 Kappa Vtvt Magna Cng,653452,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,CNG,1520 mm,3765 mm,1660 mm,Hatchback,5,12,20 km/litre,21 km/litre,1003 kg,5,165 mm,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/65R14,165/65R14,Electric Power,All Windows,82bhp@6000RPM,114Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,Yes,CD/MP3 Player,"3 years / 100,000 Kms",Yes,Internal,256 litres,Yes,Yes,Analog,Front,Front & Rear,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7 meter,Yes,Driver & Front Passenger,Manual Air conditioning with cooling and heating,Yes,Normal,Yes,All Rows,1042 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
919,Fiat,Linea Classic,1.3 Multijet,751203,1248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1487 mm,4560 mm,1730 mm,Sedan,4,16.2,19.5 km/litre,19.5 km/litre,1210 kg,5,185 mm,Ventilated Disc,Drum,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",175/70R14,175/70R14,Hydraulic Power,All Windows,76PS@4000RPM,197Nm@1750RPM,Digital,Analog,Analog,Yes,5,Vinyl,Manual,Yes,CD/MP3 Player,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Internal,500 litres,Yes,Yes,Digital,Front & Rear,Front & Rear,Yes,2 Years /150000 Kms (Whichever comes earlier),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.4 meter,No,Driver & Front Passenger,Manual Air conditioning with cooling and heating,Yes,Normal,No,All Rows,1450 kg,"Front passenger frontal airbag, Driver frontal airbag",Yes,No,Yes,Yes,Rear sensors,Touch Sensitive
920,Fiat,Linea Classic,1.4,646336,1368 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1487 mm,4560 mm,1730 mm,Sedan,4,11.4,14.9 km/litre,14.9 km/litre,1180 kg,5,185 mm,Ventilated Disc,Drum,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",175/70R14,175/70R14,Hydraulic Power,All Windows,90PS@6000rpm,115Nm@4500RPM,Digital,Analog,Analog,Yes,5,Vinyl,Manual,Yes,CD/MP3 Player,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Internal,500 litres,Yes,Yes,Digital,Front & Rear,Front & Rear,Yes,2 Years /150000 Kms (Whichever comes earlier),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.4 meter,No,Driver & Front Passenger,Manual Air conditioning with cooling and heating,Yes,Normal,No,All Rows,1450 kg,"Front passenger frontal airbag, Driver frontal airbag",Yes,No,Yes,Yes,Rear sensors,Touch Sensitive
921,Fiat,Linea Classic,Plus 1.3 Multijet,808558,1248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1487 mm,4560 mm,1730 mm,Sedan,4,16.2,19.5 km/litre,19.5 km/litre,1210 kg,5,185 mm,Ventilated Disc,Drum,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",175/70R14,175/70R14,Hydraulic Power,All Windows,76PS@4000RPM,197Nm@1750RPM,Digital,Analog,Analog,Yes,5,Fabric,Manual,Yes,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Internal,500 litres,Yes,Yes,Digital,"Front & Rear, Front & Rear",Front & Rear,Yes,2 Years /150000 Kms (Whichever comes earlier),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.4 meter,No,Driver & Front Passenger,Manual Air conditioning with cooling and heating,Yes,Normal,Yes,All Rows,1450 kg,"Front passenger frontal airbag, Driver frontal airbag",Yes,No,Yes,Yes,Rear sensors,Touch Sensitive
922,Nissan,Sunny,Xe Petrol,707025,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,41 litres,Petrol,1515 mm,4455 mm,1695 mm,Sedan,4,10.6,20 km/litre,16.95 km/litre,950 kg,5,170 mm,Ventilated Disc,Drum,McPherson Strut,Torsion Bar,185/70 R14,185/70 R14,Electric Power,Only Front Windows,99PS@6000rpm,134Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,Yes,CD Player with USB & Aux-in,24 months /50000 Kms (whichever comes first),Yes,Internal,490 litres,Yes,Yes,Digital,Front & Rear,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,Manual Air conditioning with cooling and heating,Yes,Normal,Yes,All Rows,1450 kg,Driver frontal airbag,Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
923,Nissan,Sunny,Xl Petrol,836461,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,41 litres,Petrol,1515 mm,4455 mm,1695 mm,Sedan,4,10.6,20 km/litre,16.95 km/litre,950 kg,5,170 mm,Ventilated Disc,Drum,McPherson Strut,Torsion Bar,185/70 R14,185/70 R14,Electric Power,All Windows,99PS@6000rpm,134Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,Yes,CD Player with USB & Aux-in,24 months /50000 Kms (whichever comes first),Yes,Internal,490 litres,Yes,Yes,Digital,Front & Rear,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,Fully automatic climate control,Yes,Normal,Yes,All Rows,1450 kg,Driver frontal airbag,Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
924,Nissan,Sunny,Xl Diesel,912534,1461 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,41 litres,Diesel,1515 mm,4455 mm,1695 mm,Sedan,4,18,20 km/litre,22.71 km/litre,950 kg,5,170 mm,Ventilated Disc,Drum,McPherson Strut,Torsion Bar,185/70 R14,185/70 R14,Electric Power,All Windows,86Ps@3750rpm,200Nm@2000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,Yes,CD Player with USB & Aux-in,24 months /50000 Kms (whichever comes first),Yes,Internal,490 litres,Yes,Yes,Digital,Front & Rear,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,Fully automatic climate control,Yes,Normal,Yes,All Rows,1450 kg,Driver frontal airbag,Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
925,Nissan,Sunny,Xv Diesel,993997,1461 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,41 litres,Diesel,1515 mm,4455 mm,1695 mm,Sedan,4,18,20 km/litre,22.71 km/litre,950 kg,5,170 mm,Ventilated Disc,Drum,McPherson Strut,Torsion Bar,185/65 R15,185/65 R15,Electric Power,All Windows,86Ps@3750rpm,200Nm@2000rpm,Digital,Analog,Analog,Yes,5,Leather,Manual,Yes,CD Player with USB & Aux-in,24 months /50000 Kms (whichever comes first),Yes,Internal,490 litres,Yes,Yes,Digital,Front & Rear,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,Fully automatic climate control,Yes,Normal,Yes,All Rows,1450 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
926,Nissan,Sunny,Xe Diesel,860997,1461 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,41 litres,Diesel,1515 mm,4455 mm,1695 mm,Sedan,4,18,20 km/litre,22.71 km/litre,950 kg,5,170 mm,Ventilated Disc,Drum,McPherson Strut,Torsion Bar,185/70 R14,185/70 R14,Electric Power,Only Front Windows,86Ps@3750rpm,200Nm@2000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,Yes,CD Player with USB & Aux-in,24 months /50000 Kms (whichever comes first),Yes,Internal,490 litres,Yes,Yes,Digital,Front & Rear,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,Manual Air conditioning with cooling and heating,Yes,Normal,Yes,All Rows,1450 kg,Driver frontal airbag,Yes,Yes,Yes,Yes,Rear sensors,Touch Sensitive
